team,event,course,gender,age_group,time,swimmer,date,meet,year,rank
COLM,50 M Backstroke,SCM,M,65-69,47.36,Richard S McCain,,2020 South Carolina SCM State Meet,2020,1
COLM,100 M Backstroke,SCM,M,65-69,1:43.24,Richard S McCain,,2020 South Carolina SCM State Meet,2020,1
COLM,100 M Breaststroke,SCM,M,65-69,1:40.09,Richard S McCain,,2020 South Carolina SCM State Meet,2020,1
